species,origin,si_class,growth_period,mgmt_trajectory,leading_species,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,yield_curve_id
LB,PY,SI60,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.659195747,3.0577514015,3.4150652315000003,3.745568169,4.049408477,4.34064643,4.607618672,4.867919079,5.1078333235,5.332773005,5.548100302,5.7551001605,5.958047497,6.145674323500001,6.3294216015,6.500541814,6.674256628999999,6.834998431500001,6.980543276500001,7.120182312,7.2411896305,7.371191571,7.4870591055,7.6473808295,7.8754340339999995,7.999554875499999,8.0939489855,8.1982767165,8.297835320999999,8.412393199,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,8.588826168999999,333
LB,PY,SI90,current,T1-13-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.981995157,165.91729317250002,180.34698964749998,192.946651203,206.0636517865,219.4320817075,232.3955065335,243.602336046,255.133589713,267.3108005605,278.57315456649997,289.921081034,299.310033193,309.8031740445,319.70785904900004,329.94341764850003,340.09846943900004,347.96191888050004,357.40476464,366.4119148635,375.26494569849996,384.4954541315,393.2885867145,401.5725841555,408.2430847885,416.151803866,423.718653176,431.631449486,439.2958311395,446.13416548849995,454.0391038595,460.29179935850004,467.1430325885,474.337074585,480.170630583,486.972343971,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,494.12294490849996,334
LB,PY,SI90,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.405261647,156.57242454549998,168.645060557,179.8160104235,189.401929978,200.39088701199998,210.7803920265,219.615013539,229.47625748449997,238.15517813649998,246.74684601299998,254.4000090995,262.79362231849996,270.4398417545,276.1519209345,284.21424048,291.61404681,298.96989316049996,304.518710067,310.7076771865,317.68342662599997,323.392046336,330.52033369199995,334.3726759315,340.5788168485,346.18869340050003,352.0020362095,357.19605975699994,362.07791555800003,368.3716551975,371.478827599,377.54144993200003,380.98705734149996,386.667976581,389.758321132,396.0149950215,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,398.4270857685,335
LB,PY,SI90,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7955729965,3.2252391705,3.6106488389999996,3.9583997054999998,4.275806078,4.560520459,4.822847127,5.0737822545,5.9803857890000005,6.2474321625,6.580925070499999,6.8116222985,7.035524139,7.417251943,9.122671811,9.367849392,9.5935303885,9.818519491,10.0340691825,10.198369297,10.378434710499999,10.734142358,10.8793659665,16.451015375,16.667256960499998,17.140537166999998,17.339950902,17.536251114,17.744362945,17.984005374,18.1882870775,18.360445131,18.527142164,18.732189893,18.936842254,19.098300661,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,19.2657637195,336
LB,PY,SI70,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,102.547537159,139.15535217299998,171.98540123649997,205.89542270249999,236.827112314,268.914091932,300.97589155049997,332.6852453075,359.958150026,389.35845582099995,417.2681007035,445.9856059625,473.5171554845,498.243643178,526.244296832,545.4087227910001,570.707728059,594.04437368,618.015436678,640.7824805635,664.8919717825,686.9048759185,701.836566201,723.2381572775,743.8464177515,764.3941869215,783.7115214544999,801.828741134,822.8183093335,832.8462008910001,851.3102077275,871.0211805255001,886.3878497394999,904.8098734365,920.7274138270001,936.64952566,953.163009179,968.9222046855,983.2109524685001,992.246470346,1006.5022049009999,1020.116405455,1033.332717538,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,1046.1333743005,337
LB,PY,SI80,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.9659712365,147.967165894,164.4396546935,179.985697427,192.3706247375,206.8953577955,220.821676675,234.20807112949998,244.105837194,256.4458408155,267.0271734415,279.943327081,290.49433992350004,299.144028054,309.183508836,319.95797873,330.9577342525,336.800704951,347.0990776415,357.0702586015,363.20555451499996,372.340383892,380.9832025035,389.461251501,394.5059247865,403.003643342,411.53941606750004,419.6414948075,426.7302453635,434.07279746499995,438.654025323,446.12959404599997,451.930680447,458.540936881,466.45353550699997,472.1440424205,477.782854968,485.4075021375,487.8694092525,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,493.12866851999996,338
LB,PY,SI80,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2666602299999998,3.1749038819999997,4.815335135,6.2442692184999995,7.500971117000001,8.6195413205,9.6190316245,10.535321674999999,11.3594415605,12.110566629,12.848521001,13.484248034499998,14.058693027999999,14.529625737,14.938559801499999,15.3199416585,15.6777496985,16.0469245685,16.364800440499998,16.664168147999998,17.058004096999998,17.416207505,17.6886901885,17.935992872499998,18.169902465499998,18.4430523325,18.6577371565,18.902692343,19.103736971,19.2956634245,19.478743519000002,19.7655088715,19.953506355499997,20.122452044000003,20.281389979999997,20.444182753999996,20.5916303075,20.7766131105,20.916499251,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,21.0572255485,339
PH,NN,SI85,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.4673420265,112.67812555450001,115.7405966615,118.5656492845,121.0476213255,123.442884222,125.5260535035,127.478257135,129.43760210099998,131.2084306625,132.892179422,134.562115012,136.2735889525,137.8571366345,139.376560569,140.8706809515,140.8706809515,140.8706809515,140.8706809515,140.8706809515,140.8706809515,140.8706809515,140.8706809515,140.8706809515,340
PH,NN,SI85,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.682867064,35.9216291395,37.060239558499994,38.096449665499996,39.043232472999996,39.9811689215,40.851349179,41.682635109500005,42.444286851,43.158914511,43.887281209,44.545816034000005,45.1658271895,45.768738678999995,46.326924163499996,46.87038219,46.87038219,46.87038219,46.87038219,46.87038219,46.87038219,46.87038219,46.87038219,46.87038219,341
LB,PY,SI60,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.7435599085,175.8992232,187.2503620325,198.57152702850001,209.5881104015,218.4803815105,230.2194504825,241.092589403,251.62432805549997,262.08302247,272.207062583,279.8178718725,290.1211125315,298.9773557315,309.0783162375,318.904520694,328.166263199,337.4066805425,343.8148545075,352.6473262065,360.8945544235,369.00407102400004,377.5355935435,386.09958566,394.640621722,402.803488292,409.15569297449997,416.712682795,424.160427495,432.2004581695,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,438.6087803975,342
LB,PY,SI60,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.379077519,2.8170958419999996,3.262626157,3.729209818,4.1843525175,4.6401624004999995,5.098468044,5.5923568075,6.0732725585,6.55569565,7.040219133999999,7.540557337999999,8.056265473,8.486030489,8.9456704995,9.385888057,10.007703078999999,10.7066395715,11.4063420895,12.1943599345,12.962930616,14.1887691,14.984348358,15.855442904,16.6859380985,17.588587953,18.4392963365,19.302705917,20.8953223525,21.7653296365,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,22.747226064499998,343
LB,PY,SI80,current,T1-19-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.6919099875,218.16880681599997,227.12255764900002,235.902395983,243.583210119,251.51967908799998,260.0085512845,268.37802234500003,276.5914218875,283.435167836,290.938906529,298.0669220695,305.405174544,312.49301081149997,319.8012400285,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,324.67148189449995,344
LB,PY,SI80,current,T1-19-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.861908166,7.305684035500001,7.7156806515,8.125059505,8.4825463085,8.853475624,9.177726805,9.5106513715,9.846738882,10.131700367999999,10.407518969,10.729842731,11.004203412499999,11.245204918999999,11.501848171999999,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,11.7731941725,345
LB,NN,SI85,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.03776547000001,110.589816489,113.1144635635,115.1269361045,116.50481829499999,118.399668856,120.22829527699999,122.03816642849999,123.751271262,125.57972470950001,127.0971470935,128.737454794,130.2913251655,131.6564814485,133.4975125405,134.8515490985,134.8515490985,134.8515490985,134.8515490985,134.8515490985,134.8515490985,134.8515490985,134.8515490985,134.8515490985,346
LB,NN,SI85,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1484751635,24.450693803,25.764032167499998,27.069734987500002,28.509393428,29.789891538,31.19156994,32.8071177195,34.2291575735,35.6774399785,37.2577752955,39.088156162000004,40.656976386000004,42.2355572575,44.120227092499995,45.785171161499996,45.785171161499996,45.785171161499996,45.785171161499996,45.785171161499996,45.785171161499996,45.785171161499996,45.785171161499996,45.785171161499996,347
LB,PY,SI80,current,T1-19-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0072594625,212.21234079099997,220.801611749,229.10223935649998,237.63640589949998,244.13163495599997,252.147276367,259.7885289925,267.6409328405,275.27798468099996,280.8923338335,287.36737441149995,293.95721997249996,300.770967374,307.6612679045,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,314.153729385,348
LB,PY,SI80,current,T1-19-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.574803128,4.8694758405,5.1441330480000005,5.426475221,5.680894529,5.9156195684999995,6.1368279645,6.378620207,6.58633667,6.7839712489999995,7.0060939335,7.187345451,7.3634571845000005,7.5392971025,7.74328228,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,7.9091638665,349
LB,NN,SI85,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.754662862,124.59083521,127.742708906,130.09040409,131.38857020749998,133.4813518735,135.5883667875,137.8387520225,139.569401311,141.7554156935,143.6972656255,145.260822513,147.3620798805,148.99984239949998,150.463865393,152.4892121045,152.4892121045,152.4892121045,152.4892121045,152.4892121045,152.4892121045,152.4892121045,152.4892121045,152.4892121045,350
LB,NN,SI85,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4414207685,36.112344778499995,37.812698994,39.473887067,41.342692761,43.2616854805,44.9669076645,47.0842021465,48.871191375,51.1000043435,53.35585059899999,55.385669911,57.722492475,59.837291196500004,62.3736263375,64.6639931615,64.6639931615,64.6639931615,64.6639931615,64.6639931615,64.6639931615,64.6639931615,64.6639931615,64.6639931615,351
LB,PY,SI75,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.8776229245,195.425064932,209.0925166135,222.24312347699998,234.010609524,245.670456633,258.656368014,270.553089976,280.9768437435,291.7737013505,302.252559533,313.4681859835,322.905051802,333.3287067275,343.5694298215,353.625491349,362.1002291395,371.428269916,381.0808089785,390.184379573,398.0652746275,407.1680791965,415.38862007349996,424.3092094155,433.02838347200003,439.6356499355,447.987181173,454.67517684,463.6876645315,472.29640736349995,476.419082473,484.4788321265,492.20400161,497.3042735205,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,505.3490239005,352
LB,PY,SI75,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.570042555,22.538891839,23.530919572000002,24.601427852999997,25.6719608445,26.7421725995,27.8087766215,28.874565197000003,30.008233515999997,31.197871117499997,32.353235255499996,33.645223748,34.926512594,36.272888897,37.5881052595,39.253172881,41.290850131999996,43.587666396500005,45.707604902,47.844074732,50.0775332745,52.691854753499996,55.362417330499994,57.857387094500005,61.0892981,64.609209983,67.3665311255,70.80895088049999,73.52426417299999,76.30881628649999,79.274348102,82.133105847,85.254338523,88.505400166,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,91.7475413185,353
LB,PY,SI80,current,T1-15-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.10654496599997,171.4184435245,183.2806696285,194.358510331,203.8062487695,214.802001191,225.400087536,235.82272933099998,246.12841632949997,254.3519224665,263.6712404365,273.3144142195,282.708184926,291.88403373299997,299.0362655635,307.9232980465,316.2702084205,324.5922600315,332.80840243949996,340.878728187,347.084572578,355.1564303765,362.569802771,370.08438937349996,376.9987332205,384.3391849295,391.369198627,398.235604104,403.0625778845,410.0170515835,416.300709339,422.9611527985,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,429.0115187235,354
LB,PY,SI80,current,T1-15-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355
LB,PY,SI80,current,T1-0-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.965195651,156.329248515,173.705968641,189.56610654,204.44904300599998,220.043987819,235.0856398265,249.4060170495,260.530362913,273.262398617,287.1603004215,299.58565411,309.9750602825,321.5098228405,332.66303056799995,344.719678886,353.50450874100005,365.31968605299994,375.2553580245,385.669178171,394.390600883,404.286217134,413.9747841055,423.503227037,431.662930663,441.31386354299997,448.83334282449994,456.9017164425,465.8261606225,472.2961602585,480.5320216455,487.697350041,496.5469955375,504.10324404299996,511.20479463799995,517.728613743,524.1273730075,529.18672433,536.425269937,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,544.347209132,356
LB,PY,SI80,current,T1-0-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8405553309999996,4.502697888999999,6.226601211,7.424566251,8.6303150985,9.8526941125,11.0888615855,12.3383233075,13.593814391499999,14.8709024525,16.151573536,17.580235804,18.927452264,20.3160588115,21.647188736,22.788566731,24.2643025015,25.9465933415,27.198056614,28.527135567,29.769480665,31.045703858499998,32.568710815500005,33.942441642,35.425516431,36.7808132245,38.1754738445,39.599960038,41.0313157505,42.574412343999995,44.076168271,45.615039368999994,47.1500309185,48.739262015499996,50.524892166499995,52.275754644,54.16052332099999,56.0846558245,58.114351584000005,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,60.077452545999996,357
SL,PY,SI60,current,T1-21-T2-0-F1-0-F2-0,Softwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.943956752,216.17820306750002,220.03879861399997,222.268377608,224.838615555,227.231135586,229.35411348300002,232.19226267099998,234.126748874,235.9464548045,237.888873078,239.740430843,241.5682418175,243.047881847,242.4118088665,243.97200512599997,243.97200512599997,243.97200512599997,243.97200512599997,243.97200512599997,243.97200512599997,243.97200512599997,243.97200512599997,243.97200512599997,243.97200512599997,243.97200512599997,243.97200512599997,243.97200512599997,243.97200512599997,358
SL,PY,SI60,current,T1-21-T2-0-F1-0-F2-0,Hardwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.303483459,41.118716789000004,43.087377613499996,44.938564721,46.886740540999995,48.875046213000005,50.853319422000006,52.7785391875,54.843274436,56.900423561000004,58.970916356,61.570510377,64.025943341,66.6551158305,69.2256997245,72.0757593735,72.0757593735,72.0757593735,72.0757593735,72.0757593735,72.0757593735,72.0757593735,72.0757593735,72.0757593735,72.0757593735,72.0757593735,72.0757593735,72.0757593735,72.0757593735,359
